phase,duration
0,11
1,3
2,10
3,3
6,23
7,3
2,10
3,3
6,40
7,3
0,10
1,3
2,10
3,3
6,10
7,3
4,10
5,3
6,11
7,3
4,10
5,3
2,10
3,3
6,10
7,3
2,27
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,29
5,3
2,10
3,3
4,11
5,3
2,10
3,3
6,28
7,3
0,10
1,3
4,10
5,3
6,18
7,3
4,10
5,3
6,10
7,3
2,10
3,3
4,11
5,3
0,10
1,3
6,10
7,3
2,10
3,3
4,10
5,3
2,18
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
2,37
3,3
6,40
7,3
0,10
1,3
6,11
7,3
2,10
3,3
4,22
5,3
2,10
3,3
4,10
5,3
6,16
7,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,18
5,3
2,26
3,3
4,20
5,3
2,10
3,3
4,10
5,3
6,10
7,3
0,10
1,3
6,22
7,3
4,10
5,3
2,10
3,3
6,18
7,3
0,10
1,3
2,10
3,3
6,29
7,3
4,13
5,3
6,10
7,3
4,10
5,3
0,10
1,3
2,12
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,16
3,3
0,10
1,3
4,10
5,3
2,10
3,3
6,24
7,3
4,10
5,3
6,11
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,12
5,3
6,10
7,3
0,10
1,3
2,11
3,3
0,10
1,3
2,10
3,3
6,10
7,3
4,12
5,3
2,10
3,3
4,10
5,3
2,10
3,3
6,23
7,3
2,11
3,3
6,10
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
2,10
3,3
4,18
5,3
