phase,duration
0,40
1,3
2,10
3,3
0,32
1,3
4,14
5,3
0,10
1,3
6,13
7,3
0,10
1,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
0,10
1,3
2,11
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
4,18
5,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,17
3,3
0,18
1,3
6,22
7,3
4,10
5,3
6,11
7,3
4,10
5,3
6,10
7,3
0,10
1,3
2,10
3,3
4,10
5,3
2,17
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
2,10
3,3
0,10
1,3
6,39
7,3
0,10
1,3
2,17
3,3
0,10
1,3
6,10
7,3
4,10
5,3
2,40
3,3
4,10
5,3
2,16
3,3
0,11
1,3
2,10
3,3
6,11
7,3
2,10
3,3
0,40
1,3
2,11
3,3
0,10
1,3
4,22
5,3
0,10
1,3
4,10
5,3
6,26
7,3
4,10
5,3
6,10
7,3
0,10
1,3
4,40
5,3
6,10
7,3
0,10
1,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,28
3,3
6,10
7,3
0,10
1,3
6,14
7,3
4,10
5,3
6,10
7,3
0,11
1,3
4,11
5,3
6,13
7,3
2,13
3,3
0,10
1,3
6,15
7,3
4,10
5,3
6,11
7,3
0,10
1,3
2,23
3,3
4,10
5,3
6,10
7,3
4,10
5,3
2,18
3,3
4,10
5,3
2,10
3,3
4,10
5,3
6,10
7,3
0,40
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,10
3,3
4,20
5,3
2,10
3,3
0,16
1,3
4,10
5,3
2,10
3,3
0,10
