phase,duration
0,40
1,3
2,10
3,3
0,12
1,3
2,10
3,3
6,10
7,3
4,10
5,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
4,10
5,3
0,20
1,3
4,10
5,3
0,12
1,3
6,10
7,3
2,10
3,3
4,10
5,3
6,28
7,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
0,18
1,3
6,29
7,3
0,11
1,3
6,10
7,3
2,13
3,3
6,11
7,3
2,11
3,3
0,10
1,3
6,16
7,3
4,10
5,3
6,10
7,3
2,10
3,3
6,40
7,3
2,18
3,3
0,10
1,3
6,10
7,3
2,16
3,3
0,32
1,3
6,10
7,3
0,10
1,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
6,10
7,3
4,10
5,3
2,10
3,3
6,10
7,3
4,10
5,3
2,10
3,3
0,10
1,3
6,34
7,3
2,12
3,3
6,16
7,3
2,10
3,3
0,10
1,3
2,10
3,3
6,10
7,3
2,10
3,3
4,10
5,3
0,10
1,3
4,10
5,3
6,10
7,3
2,19
3,3
0,19
1,3
2,10
3,3
6,19
7,3
2,10
3,3
0,10
1,3
6,10
7,3
2,10
3,3
0,10
1,3
2,11
3,3
0,10
1,3
6,15
7,3
0,17
1,3
4,10
5,3
0,16
1,3
6,10
7,3
0,10
1,3
2,10
3,3
6,10
7,3
0,10
1,3
2,28
3,3
4,10
5,3
2,10
3,3
0,10
1,3
4,10
5,3
0,10
1,3
6,10
7,3
2,12
3,3
6,10
7,3
2,10
3,3
0,40
1,3
2,10
3,3
4,10
5,3
2,11
3,3
0,10
1,3
2,10
3,3
6,17
7,3
2,13
3,3
0,10
1,3
2,10
3,3
4,10
5,3
2,16
3,3
6,10
7,3
2,10
3,3
6,10
7,3
4,40
