phase,duration
0,11
1,3
6,28
7,3
4,10
5,3
6,28
7,3
2,10
3,3
4,13
5,3
2,11
3,3
6,10
7,3
2,40
3,3
4,10
5,3
2,18
3,3
6,10
7,3
2,13
3,3
4,10
5,3
2,10
3,3
6,10
7,3
0,10
1,3
2,40
3,3
4,10
5,3
6,10
7,3
2,10
3,3
0,11
1,3
2,10
3,3
4,10
5,3
0,10
1,3
2,15
3,3
4,10
5,3
2,40
3,3
4,10
5,3
2,17
3,3
0,10
1,3
6,10
7,3
2,10
3,3
6,10
7,3
2,13
3,3
0,10
1,3
6,16
7,3
0,10
1,3
6,10
7,3
4,10
5,3
2,10
3,3
4,10
5,3
2,10
3,3
0,10
1,3
6,10
7,3
2,17
3,3
6,27
7,3
4,10
5,3
2,19
3,3
0,10
1,3
2,22
3,3
0,10
1,3
2,10
3,3
6,11
7,3
2,10
3,3
6,10
7,3
2,10
3,3
4,20
5,3
2,11
3,3
4,10
5,3
0,10
1,3
4,10
5,3
6,10
7,3
0,11
1,3
2,12
3,3
6,33
7,3
2,16
3,3
6,10
7,3
2,11
3,3
0,20
1,3
6,10
7,3
0,10
1,3
2,25
3,3
6,10
7,3
2,10
3,3
6,13
7,3
4,14
5,3
6,10
7,3
4,40
5,3
6,10
7,3
2,10
3,3
0,13
1,3
2,21
3,3
4,10
5,3
2,10
3,3
6,10
7,3
2,26
3,3
6,24
7,3
4,10
5,3
6,10
7,3
2,11
3,3
0,10
1,3
2,10
3,3
0,10
1,3
2,10
3,3
4,10
5,3
0,10
1,3
4,10
5,3
6,15
7,3
2,10
3,3
6,10
7,3
2,40
3,3
4,10
5,3
2,19
3,3
4,10
5,3
0,10
1,3
